new_parallel_abstracts
[For an epigenetic approach of the biological representations].,10.1051/Medsci/20102610883,10.1051,,"Plutôt que de s’en tenir à l’habituelle approche génétique du savoir qui ne prend en compte que les contenus strictement scientifiques, nous proposons ici de faire l’épigenèse des représentations biologiques pour souligner le rôle déterminant du milieu extrascientifique (imaginaire, social, culturel, économique, technologique, politique, religieux) qui les entoure. L’intérêt de cette approche est double : d’une part en finir avec l’idéal de la pureté scientifique et le dogme de la finalité ; d’autre part introduire de la fluidité dans les représentations afin qu’elles n’enferment pas le vivant dans des concepts figés mais en offrent une image vivante."
[You are what you eat: the sushi factor in the Japanese gut microbiota].,10.1051/Medsci/20102610811,10.1051,,
[Could idiosyncratic thinking fit with << omics >>?].,10.1051/Medsci/2010266-7641,10.1051,,"Les toxicités idiosyncratiques sont des effets indésirables rares induits par des médicaments. Ces réactions ne sont généralement pas prédites pendant la phase de développement des médicaments, mais peuvent conduire au décès des patients. L’utilisation d’outils puissants comme les technologies « omiques » (génomiques, transcriptomiques, protéomiques, métabonomiques, etc.) permet-elle de prédire ces réactions ? Nous présentons dans cette revue des études génomiques qui ont permis d’identifier de nouveaux biomarqueurs utilisés pour prévenir les effets indésirables chez les patients et des études transcriptomiques. Celles-ci ont mis en évidence des processus biologiques altérés par l’exposition au médicament et ont ainsi amélioré la compréhension mécanistique des toxicités."
[Too many new-generation sequencers].,10.1051/Medsci/2010263325,10.1051,,
[Circadian rhythms and systems biology].,10.1051/Medsci/201026149,10.1051,"Cellular rhythms represent a field of choice for studies in system biology. The examples of circadian rhythms and of the cell cycle show how the experimental and modeling approaches contribute to clarify the conditions in which periodic behavior spontaneously arises in regulatory networks at the cellular level. Circadian rhythms originate from intertwined positive and negative feedback loops controlling the expression of several clock genes. Models can be used to address the dynamical bases of physiological disorders related to dysfunctions of the mammalian circadian clock. The cell cycle is driven by a network of cyclin-dependent kinases (Cdks). Modeled in the form of four modules coupled through multiple regulatory interactions, the Cdk network operates in an oscillatory manner in the presence of sufficient amounts of growth factor. For circadian rhythms and the cell cycle, as for other recently observed cellular rhythms, periodic behavior represents an emergent property of biological systems related to their regulatory structure.","Les rythmes cellulaires representent un domaine d’investigation de choix pour la biologie des systemes. Les exemples des rythmes circadiens et du cycle cellulaire montrent comment l’experience et la modelisation permettent de clarifier les conditions dans lesquelles les comportements periodiques surviennent de maniere spontanee au sein des reseaux de regulation cellulaire. Les rythmes circadiens resultent de boucles de retroactions positives et negatives controlant l’expression de genes de l’horloge. Le cycle cellulaire repose sur de multiples regulations entrecroisees au sein d’un reseau de kinases dependantes de cyclines. Dans les deux cas, comme pour d’autres rythmes cellulaires decrits au cours des annees recentes, le comportement periodique represente une propriete emergente des systemes biologiques liee a leurs regulations."
[Synthetic and integrative biology].,10.1051/Medsci/2009252S39,10.1051,"Integrative biology currently undergoes a deep renewal as we witness the increasing influence of systems biology, which explores life’s logic, and of synthetic biology, which exploits it.",La biologie intégrative connaît actuellement un profond renouveau avec la montée en puissance de la biologie systémique qui explore la logique du vivant et de la biologie synthétique qui l’exploite.
[Genopole: a genesis of ten long years].,10.1051/Medsci/2009252S5,10.1051,"At the beginning of 1990s, the first human genome maps put in the front of the scene the very large scale biology. However, it will take a decade to convince the French scientists of the interest of this approach and the politicians of that to invest in the future Genopole, a « genomic valley » who will group together researchers, academics and industrialists.","Au début des années 1990, les premières cartes du génome humain mettent au devant de la scène la biologie à très grande échelle. Cependant, il faudra une décennie pour convaincre les scientifiques français de l’intérêt de cette approche et les politiques de celui d’investir dans le futur Genopole®, une « vallée de la génomique » qui regroupera chercheurs, universitaires et industriels."
[Quantitative proteomics by SILAC: practicalities and perspectives for an evolving approach].,10.1051/Medsci/20092510835,10.1051,"Mass spectrometry-based quantitative proteomics strategies are ideally adapted to the detection of global protein changes between different biological samples. Among these, SILAC (stable isotope labelling by amino acids in cell culture) has demonstrated a great potential. This method is extremely accurate and relatively easy to apply for the quantification of proteins extracted from cultured cells. SILAC involves cell culture either in regular culture media (“light” protein synthesis) or in media where amino acids have been replaced by their isotopically labelled counterparts (“heavy” protein synthesis). Cell populations to be compared can be mixed and treated as a single sample, which allows downstream sample preparation without the risk of introducing quantification errors. During mass spectrometry analysis, the relative protein abundance between biological samples can be calculated from the intensities of heavy and light peptides. As shown by numerous applications in biological and clinical studies, SILAC represents a promising method for the elucidation of cellular and physio-pathological mechanisms and for the identification of disease biomarkers. The restriction of SILAC to the quantification of proteins from cultured cells has just been overcome with the description in a recent paper of a SILAC mouse, which will allow this technology to be applied to the differential study of tissues and biological fluids from model animals.","Les approches de protéomique quantitative basées sur la spectrométrie de masse sont parfaitement adaptées à la détection de changements au niveau protéique entre échantillons biologiques. Parmi ces techniques, la méthode SILAC (stable isotope labelling by amino acids in cell culture) a démontré un réel potentiel. Cette méthode s’avère en effet être précise et relativement simple à mettre en oeuvre pour quantifier les protéines extraites de cellules en culture. Le principe est le suivant : les cellules sont cultivées dans un milieu contenant soit des acides aminés naturels (synthèse de protéines « légères »), soit leurs équivalents isotopiquement marqués (synthèse de protéines « lourdes »). Les populations cellulaires à comparer sont mélangées et traitées comme un seul échantillon, ce qui permet de préparer les protéines d’intérêt sans risquer d’introduire des erreurs de quantification. Au cours de l’analyse par spectrométrie de masse, l’abondance relative entre les échantillons biologiques peut être calculée pour chaque protéine en comparant l’intensité des peptides légers et lourds. Comme le montrent ses applications à diverses problématiques biologiques et cliniques, la méthode SILAC est particulièrement prometteuse pour l’élucidation des mécanismes moléculaires impliqués dans les grandes fonctions cellulaires, ainsi que pour l’identification de biomarqueurs de maladies. La limitation de la méthode SILAC à la quantification de protéines issues de cellules en culture vient d’être levée suite à la description d’une souris SILAC dont toutes les protéines sont marquées isotopiquement. Ces travaux laissent présager une extension de cette stratégie analytique à l’étude différentielle de tissus et de fluides biologiques d’animaux modèles."
"[Anti-oxidants, controversies and perspectives: how can the failure of clinical studies using anti-oxidants be explained?].",10.1051/Jbio:2009031,10.1051,"Since several decades anti-oxidants have been much studied, and scientists have tried to prove the preventive and curative effects in many chronic diseases. However, it is not 
uncommon to find highly contradictory clinical results, which may explain that consumers are less enthusiastic for anti-oxidants food supplements. First of all, definitions should be reviewed, such as that of free radicals (FR); all of them are not toxic. Some of them, such as nitric oxide, are necessary for the proper physiological functioning of the body, and eliminating them would be a mistake! However, other reactive oxygen species (ROS), which are not FR, are toxic, such as hydrogen peroxide. We have also redefined the oxidative 
stress, which it is not only the result of an imbalance between oxidants and anti-oxidants, but also the consequence of imbalance in the cellular redox status. The mechanisms of action, bioavailability, synergy and methods to determine the level of anti-oxidants are very sensitive topics, and it is crucial to study them if we want to obtain reliable clinical studies. 
Given the failure of clinical studies about anti-oxidant, we try to explain strategies which should be followed. First of all, the nature of the anti-oxidant is important; and an anti-oxidant from a natural origin must be preferred. Then, we proposed that the dose-effect was certainly responsible for the failure of tests. Indeed, doses administered in the studies was either too weak to obtain significant results, or too high, becoming pro-oxidative and eliminating the basal concentration of ROS (physiological role). Involvement of mitochondria and glycation are particularly discussed. Nutrigenomics and nutrigenetics are also discussed, which study the interactions between genetics and nutrition. Genetic polymorphism can explain the variable absorption of micronutrients. This concept leads to a truth believed by all scientists, namely the need to provide the right anti-oxidant, in adequate quantity, at the right place, at 
the right time and for a particular individual. To increase the anti-oxidant capacity of the body, the exogenous intake of anti-oxidants must be increased or the endogenous synthesis of anti-oxidants (SOD, GPX, GSH) must be stimulated. Targeting mitochondria and increasing their overall anti-oxidant defence system will be a challenge. Increasing the bioavailability of anti-oxidants and studying their passage through the blood-brain barrier must be also taken in consideration. 
","Depuis plusieurs décennies, les anti-oxydants ont été beaucoup 
étudiés, et les scientifiques cherchent à prouver leurs effets préventifs et curatifs dans certaines pathologies chroniques. Cependant, il n'est pas rare de trouver des études cliniques aux résultats très contradictoires, ce qui peut expliquer en partie la perte d'engouement du consommateur pour les compléments alimentaires anti-oxydants. Avant toute chose, des définitions doivent être revues, comme celle des radicaux libres (RL) ; ils ne sont pas tous toxiques. Certains d'entre eux, comme le monoxyde d'azote, sont nécessaires au bon fonctionnement physiologique de l'organisme, et les éliminer serait une erreur ! Par contre, d'autres espèces réactives de l'oxygène (ROS), qui ne sont pas des RL, sont toxiques pour l'organisme ; c'est le cas du peroxyde d'hydrogène qui est toxique. Nous avons également redéfini le stress oxydatif : il n'est pas le 
simple résultat d'un déséquilibre entre oxydants et 
anti-oxydants, mais également la conséquence du déséquilibre de l'état redox cellulaire. Les mécanismes d'action, la biodisponibilité, la synergie et les méthodes de dosage des anti-oxydants sont des thèmes très sensibles, et il est primordial de les étudier en profondeur si l'on veut aboutir à des études cliniques fiables. Face à l'échec des études cliniques utilisant les anti-oxydants, nous avons tenté d'expliquer les stratégies à suivre. Tout d'abord, la nature de l'anti-oxydant est importante, il faut 
toujours préférer un anti-oxydant d'origine naturelle. Ensuite, nous avons expliqué que l'effet-dose était certainement responsable de l'échec des essais. En effet, la dose administrée dans les études était soit trop faible pour obtenir des résultats significatifs, soit trop forte, devenant ainsi pro-oxydante et éliminant la concentration basale de ROS (rôle physiologique). Nous avons mis en lumière de nouveaux mécanismes, comme l'implication de la mitochondrie et des phénomènes de glycation dans l'établissement d'une multitude de physiopathologies. La nutrigénomique et la 
nutrigénétique ont été abordées: elles étudient les interactions entre le patrimoine génétique et l'alimentation. Le polymorphisme génétique explique la variabilité de l'absorption des micronutriments. Ce dernier thème aboutit à affirmer la nécessité de fournir le bon anti-oxydant, en quantité adéquate, au bon endroit et au bon moment et pour un individu particulier. Pour accroître la capacité anti-oxydante globale de l'organisme, il faut augmenter l'apport exogène en anti-oxydants ou stimuler la synthèse endogène d'anti-oxydants (SOD, GPX, GSH). D'autre part, il faut cibler la mitochondrie et intensifier sa défense 
globale (véritable défi à relever), augmenter la 
biodisponibilité des anti-oxydants, et étudier leur passage à travers la barrière hémato-encéphalique.

"
[Production and implementation of predictive biological models].,10.1051/Medsci/2009256-7608,10.1051,"The production and implementation of methodologies allowing the construction of coherent, precise and trustworthy predictive biological models has become an inescapable necessity. The financial stakes attached to this reality are very high indeed, be it in the public or the private domains (health, research, pharma and foodstuffs industries, environment, etc.). Modelling biological systems is widely presented as a problem in computational sciences. While certainly very true for low complexity, practically continuous systems, this view cannot be upheld in the case of discontinuous, hyper-complex systems such as living entities. In these domains, modelling becomes a problem in biology assisted by computational sciences and certainly not the obverse. The following article will attempt to demonstrate why it is so, using concrete examples.","La nécessité d’élaborer et mettre en oeuvre des méthodes permettant une modélisation prédictive cohérente, fiable et précise des systèmes biologiques est devenue une évidence tant les enjeux économiques qui y sont liés sont importants. Cela est vrai au niveau industriel (pharmacologie, agroalimentaire et environnement, etc.) comme au niveau public (santé, recherche, etc.). On admet communément que la modélisation est avant tout une affaire d’informatique. Bien que cela se vérifie dans le cas des systèmes « continus » ou peu complexes, il n’en est pas de même en ce qui concerne les systèmes « discontinus » ou hyper-complexes que sont les systèmes vivants par exemple. Dans ces domaines, la modélisation devient une affaire de biologie assistée par l’informatique, et non pas le contraire. Nous tenterons dans cet article d’en développer les raisons et nous l’illustrerons à l’aide d’exemples concrets."
[Systems biology of cancer].,10.1051/Medsci/2009256-7601,10.1051,"Cancer Systems Biology is now accepted and recognized as a promising field both in biological and clinical research. It relies on a rigorous formalization of regulation networks into precise and unambiguous languages. It provides both detailed and modular views of the complex biological system of interest (which in cancer research is typically an interaction network governing essential cellular events such as proliferation, differentiation, cell death…) in order to facilitate the interpretation of molecular profiles of tumors. The translation of these networks into mathematical models allows prediction of the evolution of the system in time and under certain perturbations. As a result, it can not only propose specific target points for pharmaceutical purposes, but also anticipate the evolution of tumors as well as their classifications. These characteristics emphasize the important role of Systems Biology of Cancer in the future of biomedical research.","La biologie des systèmes appliqués aux cancers est aujourd’hui une approche scientifique reconnue et porteuse d’espoirs dans les domaines cliniques. Elle s’appuie sur une formalisation rigoureuse des réseaux de régulation en des langages complets et non ambigus. Elle donne du système étudié (un réseau d’interactions gouvernant la prolifération, la différenciation ou la mort cellulaires) une vue détaillée mais aussi une décomposition modulaire qui facilite l’interprétation des profils moléculaires de tumeurs. Ces modèles mathématiques permettent de prédire l’évolution du système, en particulier de proposer des points d’intervention pour le développement de médicaments, anticiper l’évolution tumorale et classifier les tumeurs."
[Medical applications of systems biology].,10.1051/Medsci/2009256-7588,10.1051,"We illustrate in this review some applications of systems biology in the medical and biological areas. After a brief summary of time scales experienced by medical observations and of the general scheme of dynamic systems, we describe how some techniques underlying the complex systems theory can be applied to model medical issues in immunology, medical genetics, developmental morphogenesis, biochemistry, epidemiology, telemedecine and multiple platforms of expertises. In concluding, we will discuss the issue of “clinomics” coupling clinical and -omics data in a unique patientspecific file.","Nous proposons, dans cet article, des exemples d’applications médicales de la biologie des systèmes, en rappelant d’abord la problématique temporelle de l’observation médicale et le cadre général des systèmes dynamiques, puis en montrant quelles techniques provenant de la théorie des systèmes complexes peuvent s’appliquer dans divers domaines de la médecine : l’immunologie, la génétique médicale, la morphogenèse, la biochimie médicale, l’épidémiologie, la télémédecine et la pluri-expertise. Nous terminons en posant le problème du dossier patient « clinomique », réunissant le dossier clinique et les données « omiques »."
[Systems biology: the multiscale organization of living systems].,10.1051/Medsci/2009256-7585,10.1051,Complexity of biological systems originates not only from their emergent properties but also from the feedbacks exerted by these properties on elementary structures and mechanisms. A systemic approach is required to capture this multiscale organization and its amonglevel feedback loops which have resulted from selective pressure during evolution: the scientific challenge is not to take into account all the relevant details but rather to consider jointly several integration levels. New mathematical tools are necessary to express how the consistency and interrelations among these different levels control biological functions.,La complexité des systèmes biologiques vient non seulement de leurs propriétés émergentes mais aussi des rétroactions que ces propriétés peuvent exercer sur les structures et mécanismes élémentaires. Une approche systémique est indispensable pour décrire et comprendre cette organisation multiéchelle mise en place par sélection naturelle : il ne s’agit pas tant de prendre en compte tous les constituants élémentaires du système que de considérer simultanément plusieurs niveaux d’intégration. De nouveaux outils mathématiques sont alors nécessaires pour exprimer comment l’articulation cohérente de ces différents niveaux contrôle les fonctions biologiques.
[Systems biology: from yesterday's concepts to tomorrow's discoveries].,10.1051/Medsci/2009256-7578,10.1051,"The idea that genes and their products are the fundamental units of biology has profoundly influenced our scientific thinking during the second half of the past century. Today, this reductionism is challenged by a renaissance of a systems understanding of biology, focusing on the systems formed by interacting gene products rather than on individual gene products. This discipline, based on a complementary and more holistic approach, keeps expanding its scope thanks to biotechnological innovations as well as theoretical modeling. This review aims at showing how and why, since the beginning of the 21st century, in fundamental as well as biomedical research, systems biology is proving a promising paradigm for understanding emerging properties of complex biological systems.","L’idée selon laquelle les gènes et leurs produits sont les unités fondamentales de la biologie a profondément marqué la pensée scientifique de la seconde moitié du xxe siècle. Aujourd’hui, cette approche réductionniste est remise en cause par la renaissance de la biologie systémique, qui a pour objets d’étude les systèmes formés par les produits de gènes en interaction. Le développement de cette discipline est intimement lié aux développements biotechnologiques qui permettent d’interroger ces interactions systématiquement, ainsi qu’aux avancées théoriques qui rendent possible leur modélisation. En recherche fondamentale comme biomédicale, la biologie systémique s’affirme comme un paradigme de choix pour comprendre les propriétés émergentes des systèmes biologiques complexes."
"[Systemic biology, synthetic biology and nanobiotechnologies: the tryptic of the XXI th century].",10.1051/Medsci/2009256-7576,10.1051,,
[New insight into the regulation of DNA nucleotide excision repair: implications for cancer development and treatment].,10.1051/Medsci/2009256-7555,10.1051,,
[Systems biology: from molecular networks to personalized medicine].,10.1051/Medsci/2009256-7547,10.1051,,
[The tumor microenvironment: a new tool to predict breast cancer outcome].,10.1051/Medsci/2009255439,10.1051,,
[Genomics and genetics genome projects].,10.1051/Medsci/2009251S33,10.1051,,"Le cancer colique de stade II, soit 7 700 nouveaux cas par an, évolue vers une maladie métastatique dans 21 % des cas. Alors que plusieurs voies de tumorigenèse ont été décrites, les gènes initiateurs du processus identifiés (ainsi plusieurs de ceux impliqués dans la transformation maligne), aucune altération génétique acquise n’a été associée à l’évolution pronostique, à l’exception de l’inactivation du gène APC dont l’explication biologique est peu documentée. Les syndromes de prédisposition majeure au cancer colorectal sont maintenant bien connus, et plusieurs milliers de tests prédictifs sont chaque année réalisés en France, qui permettent d’adapter les modalités de dépistage à chaque situation individuelle. Très récemment, des études nouvelles, appelées études d’association, ont de plus permis d’identifier plusieurs locus de susceptibilité mineure au cancer colorectal. L’utilisation de cette méthode et le développement de projets visant à caractériser les risques évolutifs dans leur ensemble nécessitent l’étude d’un nombre très important de patients, et quatre projets nationaux coordonnées sont sur le point de voir le jour en France, qui permettront d’aborder ce sujet de différentes manières complémentaires."
"[In silico, in vitro, in omic experimental models and drug safety evaluation].",10.1051/Medsci/2009251105,10.1051,"Over the last few decades, toxicology has benefited from scientific, technical, and bioinformatic developments relating to patient safety assessment during clinical and drug marketing studies. Based on this knowledge, new in silico, in vitro, and « omic » experimental models are emerging. Although these models cannot currently replace classic safety evaluations performed on laboratory animals, they allow compounds with unacceptable toxicity to be rejected in the early stages of drug development, thereby reducing the number of laboratory animals needed. In addition, because these models are particularly adapted to mechanistic studies, they can help to improve the relevance of the data obtained, thus enabling better prevention and screening of the adverse effects that may occur in humans. Much progress remains to be done, especially in the field of validation. Nevertheless, current efforts by industrial, academic laboratories, and regulatory agencies should, in coming years, significantly improve preclinical drug safety evaluation thanks to the integration of these new methods into the drug research and development process.","Pour assurer la sécurité du patient lors des études cliniques ou de la mise sur le marché d’un médicament, la toxicologie a bénéficié ces dernières années de l’essor des nouvelles connaissances qu’elles soient scientifiques, techniques ou bio-informatiques. Celles-ci ont permis la mise au point de modèles expérimentaux in silico, in vitro et in omic qui, sans remplacer l’évaluation effectuée en grande partie sur l’animal de laboratoire, permettent d’éliminer très en amont des molécules à toxicité rédhibitoire contribuant ainsi à la diminution du nombre d’animaux utilisés. De plus, ces modèles particulièrement adaptés aux études mécanistiques permettent d’améliorer la pertinence des résultats obtenus et donc de mieux prévoir et dépister les effets indésirables qui pourraient être observés chez l’homme. Des progrès restent encore à faire, notamment au niveau de la validation. Cependant, l’effort consenti par les industriels, les laboratoires académiques et les instances réglementaires devraient, dans les années à venir, améliorer de façon significative l’évaluation de la sécurité non clinique de médicaments par l’intégration de ces méthodes."
[Victor A. McKusick (1921-2008): initiator and orchestrator of the transition between medical genetics and genetic medicine].,10.1051/Medsci/200824121103,10.1051,,
[Comparison of proteomic strategies to identify antibodies resulting from the humoral immune response to cancer].,10.1051/Medsci/200824121071,10.1051,"Discovery of new serum biomarkers exhibiting an increased sensitivity and specificity for cancer are of major importance for diagnosis improvement. There is considerable evidence for an immune response to cancer in humans, as demonstrated in part by the identification of autoantibodies against a number of tumour-associated antigens in sera from patients with different cancer types. Thus, identification of tumour-associated antigens and their associated antibodies is a promising strategy to find relevant biomarkers. Proteomic approaches such as SEREX and SERPA have allowed identification of great numbers of antigens and their cognate autoantibodies during these past few years. They show many advantages, and allowed identification of relevant autoantigens in different types of cancer. However, they are also time consuming, and lack sensibility and specificity. To circumvent these drawbacks, new proteomic techniques, based on protein or antibody arrays, allow high throughput analysis of multiple targets in a single experiment. Specific combinations of markers should thus be identified, theoretically being more efficient to detect a tumor compared to a single marker. In conclusion, these approaches promise great advances in the field of biomarkers for cancer. They also further need to be validated for clinical application on large populations.","L’identification de nouveaux marqueurs sériques présentant une sensibilité et une spécificité supérieures à celles des marqueurs actuels est d’un intérêt fondamental en cancérologie. L’étude de la réponse immunitaire humorale aux cancers représente une stratégie de choix dans ce domaine. En effet, au cours du processus cancéreux, apparaît une réaction immunitaire antitumorale à la fois cellulaire et humorale. Cette dernière met en jeu la reconnaissance par des autoanticorps d’antigènes associés aux tumeurs. Cet article fait le point sur les principales techniques de protéomique qui permettent l’identification des autoantigènes et de leurs anticorps associés. Nous insisterons dans un premier temps sur les deux techniques de référence, le SEREX (serological identification of antigens by recombinant expression cloning) et le SERPA (serological proteome analysis), en détaillant leurs avantages et leurs inconvénients. Nous évoquerons ensuite les nouvelles approches protéomiques qui, basées sur un criblage à haut débit sur des puces, ouvrent de nouvelles perspectives dans l’étude de la réponse humorale aux cancers et l’identification de nouveaux marqueurs tumoraux."
[Craig Venter's exome].,10.1051/Medsci/20082411989,10.1051,,
[Metabolic control of seed germination].,10.1051/Jbio:2008024,10.1051,"We have used proteomics to better characterize germination and early 
seedling vigor in sugarbeet. Our strategy includes (1) construction of 
proteome reference maps for dry and germinating seeds of a high-vigor 
reference seed lot; (2) investigation of the specific tissue accumulation of 
proteins (root, cotyledon, perisperm); (3) investigation of changes in 
protein expression profiles detected in the reference seed lot subjected to
different vigor-modifying treatments, e.g. aging and/or priming.  More than 1 000 sugarbeet seed proteins have been identified by LC/MS-MS
mass spectrometry (albumins, globulins and glutelins have been analyzed 
separately). Due to the conservation of protein sequences and the quality of 
MS sequencing (more than 10 000 peptide sequences have been obtained), the
success rate of protein identification was on the average of 80%. This is 
to our knowledge the best detailed proteome analysis ever carried out in
seeds. The data allowed us to build a detailed metabolic chart of the sugarbeet seed, generating new insights into the molecular mechanisms 
determining the development of a new seedling. Also, the proteome of a 
seed-storage tissue as the perisperm is described for the first time.","Par approche protéomique, nous avons caractérisé la germination 
et la vigueur germinative des graines de betterave à sucre. Notre 
stratégie inclut (1) la construction de cartes de référence du
protéome des graines matures sèches et en cours de germination d'un 
lot de référence de bonne vigueur ; (2) l'étude de 
l'accumulation spécifique des protéines dans les tissus de la graine 
(racine, cotylédon, périsperme) ; (3) la recherche de changements 
dans les profils d'expression des protéines détectées dans le 
lot de graines de référence soumis à différents traitements
visant à modifier artificiellement la vigueur, par exemple par 
vieillissement et/ou priming (traitements de pré-germination).  Plus de 1 000 protéines de graines de betterave à sucre ont 
été identifiées par spectrométrie de masse LC/MS-MS (des
albumines, des globulines et des glutélines ont été 
analysées séparément). En raison de la conservation de 
séquence des protéines végétales, et de la qualité de la 
MS-MS (près de 10 000 séquences de peptides ont été 
obtenues), le taux de succès d'identification des protéines est en
moyenne de 80 %. C'est à notre connaissance l'une des analyses du 
protéome les plus exhaustives jamais effectuées sur les graines. Ces 
données nous ont permis d'établir une carte métabolique 
détaillée de la graine de betterave à sucre, ouvrant de 
nouvelles perspectives dans la compréhension des mécanismes 
moléculaires déterminant le passage d'un état quiescent de la 
graine au développement d'une nouvelle plantule vigoureuse."
[A long-awaited revolution].,10.1051/Medsci/20082410869,10.1051,,
[Tales of the genome: Watson follows Venter...].,10.1051/Medsci/2008245529,10.1051,,
[The importance of synthetic biology].,10.1051/Medsci/2008245447,10.1051,,
[Concepts on orthodontics of the future: speculation or illusions?].,10.1051/Orthodfr:2007039,10.1051,,
[Genetic mapping of metabolic profiles: genomic and metagenomic influences].,10.1051/Medsci/200723121091,10.1051,,
[Functional genomics of the mouse: the European dynamics].,10.1051/Medsci/20072310877,10.1051,,
[Functional proteomics in oncology: to understand more than to describe].,10.1051/Medsci/2007231S27,10.1051,"Like other -omics, proteomics is traditionally understood as a methodthat allows a global description of molecular content (here proteins)of a biological sample, used to identify new biomarkers in diseasessuch as cancers. Proteomics is also a powerful tool to identify themolecular mechanisms of diseases. In cancer, deregulation of cellgrowth and migration is related to alterations in cell signalling andthe numerous alterations in protein-protein and protein-nucleic acidinteractions that account for the malignant phenotype are only partlyunderstood. Based on its capacity to separate and identify proteins,including those with post-translational modifications, proteomicsprovides new ways to understand post-genomic events that contributeto transformation and to identify new therapeutic targets.","Comme les autres approches -omiques, la protéomique est un moyen de description globale du contenu moléculaire, ici les protéines, utilisé pour la mise en évidence de nouveaux marqueurs d’états pathologiques comme le cancer. La protéomique est également un outil puissant pour le décryptage des mécanismes moléculaires à l’origine des pathologies. Dans le cancer, la dérégulation de la croissance et de la migration des cellules correspond à des perturbations des voies de signalisation et les multiples interactions protéine-protéine et protéine-acide nucléiques à la base du phénotype cellulaire cancéreux ne sont que très partiellement connus. Grâce à ses possibilités de séparation, d’identification des protéines et d’étude des modifications post-traductionnelles, la protéomique donne accès à la compréhension de mécanismes post-génétiques de la cancérisation et permet de mettre en évidence de nouvelles cibles thérapeutiques."
[Proteic profiling SELDI-TOF and breast cancer: clinical potential applications].,10.1051/Medsci/2007231S23,10.1051,"Significant advances in early diagnosis, prognostic markers, therapeutic response and toxic effect indicators, together with the identification of new potential drug targets, have improved the survival of patients with breast cancer. Proteomic technologies, including SELDITOF (surface enhanced laser desorption/ionization-time of flight) mass spectrometry, are emerging tools that may contribute to better reach these key objectives.","Les progrès significatifs enregistrés ou attendus dans le diagnostic précoce, la prédiction du pronostic, de la réponse thérapeutique ou de la toxicité, ainsi que l’identification de nouvelles cibles thérapeutiques devraient permettre l’amélioration de la survie des cancers du sein. L’apparition des technologies d’analyse du protéome, incluant la spectrométrie de masse SELDI-TOF (surface enhanced laser desorption/ ionization-time of flight), sont des outils émergents qui peuvent contribuer à atteindre ces objectifs capitaux."
[Towards a standardization of the tools for the studies of clinical proteomics].,10.1051/Medsci/2007231S19,10.1051,"Proteins identified in biological fluids of cancer patients could be helpful for both diagnosis and prognosis. However, clinical proteomics based on analysis of protein profiles in biological fluids has demonstrated various flaws, most of them related to the difficulties met in reproducibility. These difficulties could be partly overcome by accurate standardisation of pre-analytical and analytical steps of these studies. The size of the patient cohort is one of the parameters that determine the powerfulness of the study. Recruitment of a cohort with a sufficient size often implies multicentric studies in which analysis of the reproducibility between centres and standardisation of pre-analytical and analytical steps are essential. Such a standardisation requires the use of calibrated samples as common references.","L’identification de marqueurs protéiques d’intérêt diagnostique ou pronostique a suscité de grands espoirs en oncologie. À l’heure actuelle, cependant, la protéomique clinique fondée sur l’analyse de profils protéiques dans les liquides biologiques se heurte à un défaut de sensibilité et de reproductibilité. Cela est dû au manque de standardisation des étapes pré-analytiques et analytiques. La taille de la cohorte de patients analysés est un autre paramètre essentiel pour donner de la puissance à l’analyse envisagée. Le recrutement d’une cohorte suffisante justifie les études multicentriques qui imposent l’analyse de la reproductibilité inter-plates-formes et la standardisation des étapes pré-analytiques et analytiques. Cette standardisation passe par la mise en place d’échantillons de référence."
[Stakes of pre-analytical parameters in blood transcriptomic and proteomic analysis. Application to clinical research: the GOELAMS trial].,10.1051/Medsci/2007231S13,10.1051,"Numerous parameters related to the patients and the conditions of the sample collection can affect the properties of a biological sample. The pre-analytical parameters are especially important to deal with in the setting of multicenter clinical trials. Here, we report the preliminary results of a trial conducted by the cooperative group GOELAMS (Groupe Ouest-Est des Leucémies aiguës et Autres Maladies du Sang) to define the preanalytical parameters that affect the proteomic analysis of serum samples in patients with B-cell non Hodgkin lymphoma included in clinical trials.",De nombreux paramètres liés au patient et aux conditions de prélèvement d’un échantillon biologique peuvent influer sur les propriétés de cet échantillon. Ces paramètres préanalytiques sont particulièrement importants à maîtriser dans le contexte d’études cliniques multicentriques. Nous rapportons ici les résultats préliminaires d’une étude conduite par le groupe coopératif GOELAMS (Groupe Ouest-Est des Leucémies aiguës et Autres Maladies du Sang) afin d’identifier les paramètres préanalytiques susceptibles d’affecter une étude protéomique sur sérum dans le contexte d’études cliniques concernant les lymphomes B non hodgkiniens.
"[Clinical proteomics in oncology--Dijon, France, July 2006].",10.1051/Medsci/2007231S3,10.1051,,
"[A competition of synthetic biology or how to create the ""water of E. coli"" and nano-barbies].",10.1051/Medsci/2007235551,10.1051,,
[The central circadian clock and peripheral clocks: decentralization and hierarchical control].,10.1051/Medsci/2007234349,10.1051,,
[When proteomics addresses itself to post-translational modifications].,10.1051/Medsci/2007232219,10.1051,,
[Immunology: towards the end of the amateurs?].,10.1051/Medsci/2007232115,10.1051,,
